rel..sa_id,rel..total_persons,rel..christian_church_of_scotland,rel..christian_roman_catholic,rel..christian_other_christian,rel..buddhist,rel..hindu,rel..jewish,rel..muslim,rel..sikh,rel..other_religion,rel..no_religion,rel..religion_not_stated
S00093756,143,52,18,24,0,0,0,0,0,0,43,6
S00093757,163,52,25,14,0,1,1,0,0,0,64,6
S00093758,280,115,37,13,0,0,0,6,0,0,91,18
S00093759,134,33,14,7,0,0,0,0,0,0,64,16
S00093760,233,83,48,5,0,0,0,5,0,1,73,18
S00093761,123,65,17,0,0,0,0,7,0,1,31,2
S00093762,104,65,12,2,0,0,0,0,0,0,22,3
S00093763,175,61,11,4,0,0,0,0,0,0,91,8
S00093764,101,33,16,6,0,0,0,0,0,0,37,9
S00093765,148,51,20,14,0,0,0,8,0,0,52,3
S00093766,80,27,13,4,0,0,0,0,0,0,29,7
S00093767,110,52,1,8,0,0,0,0,0,0,43,6
S00093769,179,92,12,5,2,0,0,0,0,0,60,8
S00093770,169,70,23,8,0,0,0,0,0,0,61,7
S00093771,130,61,10,6,0,0,0,0,0,0,48,5
S00093772,110,50,8,11,0,0,0,0,0,0,38,3
S00093773,62,33,7,4,0,0,0,0,0,0,11,7
S00093774,157,52,17,5,0,0,0,0,0,0,71,12
S00093775,101,36,5,10,0,0,0,0,0,0,43,7
S00093777,79,36,2,5,0,0,0,0,0,0,29,7
S00093778,78,24,2,5,0,0,0,0,0,0,38,9
S00093779,102,31,10,3,1,0,0,0,0,0,45,12
S00093780,85,33,4,3,0,0,0,0,0,0,39,6
S00093781,56,25,1,3,0,0,0,0,0,0,21,6
S00093782,123,45,5,1,0,0,0,0,0,1,59,12
S00093783,110,42,16,2,0,0,0,0,0,0,41,9
S00093784,114,36,6,8,0,0,0,0,0,1,56,7
S00093785,97,55,0,6,0,0,0,0,0,0,33,3
S00093786,116,46,12,5,0,0,0,0,0,0,43,10
S00093787,190,87,14,6,0,0,0,0,0,0,73,10
S00093798,58,24,2,4,0,0,0,0,0,0,16,12
S00093799,73,39,5,6,0,0,0,0,0,1,17,5
S00093804,155,62,2,10,0,6,0,0,0,0,64,11
S00093805,75,30,1,6,0,0,0,0,0,0,33,5
S00093806,108,36,14,6,0,0,0,0,0,0,44,8
S00093807,106,47,11,6,0,0,0,0,0,2,34,6
S00093808,72,25,9,6,0,0,0,0,0,0,27,5
S00093809,65,13,8,4,0,0,0,10,0,0,25,5
S00093810,69,27,6,7,0,0,0,0,0,1,23,5
S00093811,109,44,3,1,0,0,0,0,0,1,54,6
S00093812,79,25,4,9,0,0,0,0,0,0,40,1
S00093813,66,21,0,4,0,0,0,0,0,0,33,8
S00093815,83,33,1,2,0,0,0,0,0,0,38,9
S00093816,176,98,1,9,1,0,0,0,0,0,55,12
S00093817,75,55,1,4,0,0,0,0,0,0,13,2
S00093818,134,56,3,8,0,0,0,0,0,0,55,12
S00093819,95,51,11,7,0,0,0,0,0,0,22,4
S00093820,154,68,18,11,0,0,0,0,0,0,45,12
S00093821,76,50,8,1,0,0,0,0,0,1,11,5
S00093822,242,129,11,16,0,0,0,3,0,0,68,15
S00093827,84,27,9,1,4,3,0,1,0,0,27,12
S00093828,123,44,9,8,0,0,0,0,0,1,57,4
S00093829,99,22,3,5,0,0,0,0,0,0,58,11
S00093830,71,20,2,3,0,0,0,0,0,0,40,6
S00093831,121,49,9,12,0,0,0,0,0,1,43,7
S00093832,98,45,22,5,0,0,0,0,0,0,25,1
S00093833,163,67,13,13,0,0,0,0,0,0,59,11
S00093834,115,55,8,11,2,0,0,0,0,2,31,6
S00093835,113,29,28,10,0,0,0,0,0,3,41,2
S00093836,110,43,5,14,0,2,0,1,0,0,36,9
S00093838,71,43,4,3,0,0,0,0,0,0,16,5
S00093840,141,62,7,11,0,0,0,0,0,0,48,13
S00093841,77,47,1,2,0,0,0,0,0,0,27,0
S00093842,184,43,7,13,0,0,0,0,0,0,107,14
S00093843,71,32,2,3,0,0,0,0,0,0,27,7
S00093844,150,48,0,11,1,0,0,0,0,1,78,11
S00093845,154,74,7,25,0,0,0,0,0,0,39,9
S00093846,68,27,7,8,0,3,0,0,0,0,21,2
S00093847,109,20,8,5,0,0,0,0,0,0,65,11
S00093848,149,62,7,8,0,0,0,0,0,0,59,13
S00093849,103,40,1,8,0,0,0,0,0,0,46,8
S00093850,122,59,8,6,1,0,0,0,0,0,31,17
S00093851,151,68,11,13,0,0,0,0,0,0,52,7
S00093852,140,57,6,8,0,0,0,0,0,1,50,18
S00093853,95,34,9,0,1,0,0,0,0,0,42,9
S00093854,99,31,2,6,0,0,0,0,0,0,54,6
S00093855,127,67,7,3,4,0,0,0,0,0,38,8
S00093857,73,44,3,6,1,0,0,0,0,0,14,5
S00093858,158,61,20,16,0,0,0,0,0,3,53,5
S00093859,215,63,51,11,0,0,0,0,0,1,79,10
S00093860,64,29,2,2,0,0,0,0,0,0,26,5
S00093861,154,56,12,20,0,0,0,4,0,0,51,11
S00093862,127,65,12,2,0,1,0,0,0,0,38,9
S00093863,63,18,7,4,1,1,0,0,0,0,27,5
S00093864,182,82,6,12,1,1,0,1,0,0,70,9
S00093865,164,75,15,2,0,0,0,0,0,0,56,16
S00093866,123,59,13,14,1,0,0,4,0,0,29,3
S00093867,88,46,9,0,0,0,0,0,0,1,25,7
S00093868,197,109,18,13,3,0,0,5,0,0,41,8
S00093869,80,37,5,5,0,0,0,0,0,0,25,8
S00093870,133,50,13,9,1,0,0,5,0,1,51,3
S00093871,138,58,15,7,0,0,0,0,0,0,51,7
S00093872,121,56,14,11,1,0,0,0,0,2,34,3
S00093873,146,30,26,15,4,0,0,0,0,0,63,8
S00093874,75,22,8,3,0,0,0,0,0,0,33,9
S00093875,114,38,11,5,0,0,0,0,0,2,49,9
S00093876,124,54,20,1,0,0,0,0,0,0,46,3
S00093877,131,66,7,7,0,0,0,0,0,0,41,10
S00093878,95,47,16,4,1,0,0,0,0,0,26,1
S00093879,117,29,24,7,0,0,0,0,0,0,51,6
S00093880,120,63,6,1,0,0,0,0,0,0,46,4
S00093881,73,24,7,4,0,0,0,0,0,0,35,3
S00093882,51,28,6,0,0,0,0,0,0,0,13,4
S00093883,189,83,17,10,0,0,0,0,0,1,58,20
S00093884,68,41,7,6,0,0,0,0,0,0,10,4
S00093885,173,77,21,2,0,0,0,2,0,0,60,11
S00093886,143,74,10,10,0,3,0,0,0,0,30,16
S00093887,125,55,12,2,0,0,0,0,0,0,48,8
S00093888,151,70,19,4,0,0,0,0,0,2,51,5
S00093889,104,54,17,4,0,0,0,0,0,1,25,3
S00093890,57,23,4,3,1,0,0,0,0,1,21,4
S00093891,140,38,11,2,0,0,0,4,0,0,84,1
S00093892,102,40,10,5,0,0,0,0,0,0,44,3
S00093893,81,15,13,8,1,2,0,0,0,0,38,4
S00093894,119,40,5,5,0,0,0,0,0,0,66,3
S00093895,99,20,4,2,0,0,0,0,0,0,71,2
S00093896,68,25,2,6,0,0,0,0,0,0,32,3
S00093897,119,52,9,0,1,0,0,0,0,0,49,8
S00093898,232,109,12,13,1,0,0,0,0,1,76,20
S00093899,129,61,7,9,3,0,0,0,0,0,43,6
S00093900,87,26,6,4,0,0,0,0,0,0,50,1
S00093901,127,60,3,0,0,0,0,0,0,0,59,5
S00093902,59,9,2,0,0,0,0,0,0,0,46,2
S00093903,257,59,28,11,0,0,0,0,0,0,131,28
S00093904,188,41,10,29,0,0,0,1,0,0,96,11
S00093905,126,63,6,1,0,0,0,0,0,0,48,8
S00093906,77,36,1,1,0,0,0,0,0,0,25,14
S00093907,78,42,5,5,0,0,0,0,0,0,18,8
S00093908,83,43,4,3,0,0,0,0,0,0,28,5
S00093909,131,38,11,3,0,0,0,1,0,1,67,10
S00093910,172,62,8,2,0,0,0,0,0,2,89,9
S00093911,74,17,3,3,0,0,0,0,0,0,45,6
S00093912,126,53,4,13,0,0,0,0,0,0,50,6
S00093913,111,71,2,4,0,0,0,0,0,0,26,8
S00093914,57,28,1,4,0,0,0,0,0,0,23,1
S00093915,112,36,11,5,0,0,0,0,0,0,49,11
S00093916,63,39,4,4,0,0,0,0,0,0,13,3
S00093917,167,23,7,22,0,0,0,0,0,2,99,14
S00093918,83,15,17,0,0,0,0,0,0,3,46,2
S00093919,144,65,8,8,0,0,0,0,0,3,55,5
S00093920,140,55,5,6,0,0,0,0,0,0,60,14
S00093946,70,36,2,2,0,0,0,0,0,0,27,3
S00093947,133,67,5,5,0,0,0,0,0,1,45,10
S00093948,113,48,18,3,0,0,0,0,0,0,37,7
S00093949,74,36,8,2,1,0,0,0,0,0,27,0
S00093950,101,33,5,6,0,0,1,0,0,0,53,3
S00093951,83,26,10,3,0,0,0,3,0,1,36,4
S00093952,154,59,9,8,0,0,0,0,0,0,49,29
S00093953,86,21,5,7,0,0,0,0,0,0,47,6
S00093954,82,25,2,11,0,0,0,0,0,0,38,6
S00093955,171,35,4,3,0,0,0,0,0,1,111,17
S00093956,143,66,3,5,0,0,0,0,0,4,56,9
S00093957,127,43,7,2,0,0,0,0,0,0,65,10
S00093958,64,33,10,3,0,0,0,0,0,0,15,3
S00093959,108,34,5,12,0,0,0,0,0,0,51,6
S00093960,57,14,8,5,0,0,0,0,0,0,17,13
S00093961,136,69,7,6,0,0,0,0,0,0,48,6
S00093962,133,58,8,1,0,0,0,0,0,0,65,1
S00093963,180,52,18,4,1,1,0,0,0,0,92,12
S00093964,59,32,0,0,0,0,0,0,0,0,23,4
S00093965,185,70,7,25,0,4,0,1,0,0,70,8
S00093966,83,47,3,8,0,0,0,0,0,0,15,10
S00093967,92,60,1,8,0,0,0,0,0,1,16,6
S00093968,191,78,24,14,0,0,0,0,5,2,24,44
S00093969,113,46,10,10,0,0,0,0,0,0,38,9
S00093970,119,58,8,5,1,0,0,0,0,1,40,6
S00093971,98,38,7,13,1,0,0,0,0,2,31,6
S00093972,168,90,4,18,0,0,1,0,0,0,45,10
S00093973,127,63,12,10,0,0,0,0,0,0,32,10
S00093974,132,77,4,7,0,0,0,0,0,1,35,8
S00093975,66,35,1,1,0,0,0,0,0,0,25,4
S00093976,74,34,0,2,0,0,0,0,0,0,34,4
S00093977,113,55,1,5,1,0,0,0,0,0,47,4
S00093978,156,56,2,4,0,0,0,0,0,0,81,13
S00093979,137,76,12,13,0,1,0,0,0,0,13,22
S00093980,74,22,6,1,0,0,0,0,0,1,38,6
S00093981,138,54,15,4,1,0,0,0,0,0,49,15
S00093982,102,47,14,1,0,0,0,0,0,0,37,3
S00093983,168,51,8,4,0,0,0,0,0,2,86,17
S00093984,143,62,13,3,0,0,0,0,0,0,55,10
S00093985,227,97,30,6,0,0,0,0,0,0,73,21
S00093986,148,57,6,6,0,0,0,0,0,0,70,9
S00093987,119,51,14,5,2,0,0,0,0,0,41,6
S00093988,169,72,9,8,3,0,0,0,0,0,67,10
S00093989,86,34,3,2,0,1,0,0,0,0,41,5
S00093990,87,30,8,0,0,0,0,3,0,0,40,6
S00093991,229,97,7,12,0,0,0,0,0,0,104,9
S00098439,87,6,6,9,2,0,0,4,0,4,48,8
S00098440,196,12,31,14,3,0,0,8,1,0,102,25
S00098441,165,8,20,19,2,7,0,10,0,1,90,8
S00098442,79,5,10,8,0,3,0,2,0,0,46,5
S00098443,172,19,25,23,1,1,0,1,0,0,83,19
S00098444,131,12,24,6,3,5,0,4,0,1,71,5
S00098445,139,18,27,6,1,0,0,11,0,0,46,30
S00098446,110,15,19,4,1,3,0,9,0,0,57,2
S00098447,161,21,31,15,1,4,0,5,0,4,58,22
S00098448,104,15,14,6,2,0,1,2,0,2,56,6
S00098449,103,13,13,7,1,0,0,6,0,0,59,4
S00098450,163,27,29,6,1,2,0,14,0,0,67,17
S00098451,123,7,23,3,3,3,1,0,0,1,75,7
S00098452,95,9,11,13,0,2,0,1,0,1,49,9
S00098453,107,8,16,5,0,2,0,1,0,0,59,16
S00098454,137,25,15,17,1,3,0,1,0,0,65,10
S00098455,91,12,5,6,0,3,0,8,4,0,46,7
S00098456,74,11,11,4,0,2,0,1,0,1,36,8
S00098457,155,30,14,15,3,5,0,1,0,2,77,8
S00098458,107,29,5,9,0,1,0,0,0,1,51,11
S00098459,105,10,17,19,1,2,0,2,0,0,45,9
S00098460,93,6,12,5,0,0,0,10,0,0,58,2
S00098461,168,15,10,14,1,2,0,7,0,0,111,8
S00098462,106,26,13,9,0,0,0,7,1,0,44,6
S00098463,145,10,17,12,1,1,1,3,0,1,86,13
S00098464,86,3,11,6,0,1,0,6,0,0,53,6
S00098465,65,8,16,3,1,2,0,7,0,0,24,4
S00098466,64,5,11,6,1,0,0,4,0,0,33,4
S00098467,72,13,9,1,2,2,0,10,0,0,30,5
S00098468,86,5,6,11,3,1,0,11,0,1,47,1
S00098469,61,6,5,5,0,0,0,9,0,1,28,7
S00098470,124,21,19,12,1,10,0,9,0,0,48,4
S00098471,56,7,3,5,0,0,0,4,0,1,32,4
S00098472,112,13,14,15,2,1,0,1,0,0,57,9
S00098473,121,18,14,9,0,4,0,14,0,0,52,10
S00098474,158,27,19,14,0,4,0,5,0,2,80,7
S00098475,86,16,6,7,0,4,0,18,0,0,32,3
S00098476,155,26,21,7,2,4,0,11,0,3,71,10
S00098477,84,8,9,12,1,0,0,3,0,1,48,2
S00098478,63,7,7,9,1,0,0,0,0,0,34,5
S00098479,108,39,14,16,1,4,0,4,0,0,25,5
S00098480,206,24,31,17,1,2,0,20,0,1,90,20
S00098481,65,6,7,1,1,0,0,7,0,1,41,1
S00098482,238,28,37,18,3,1,0,6,0,2,132,11
S00098483,88,11,14,8,1,0,0,1,0,1,50,2
S00098484,138,15,33,6,1,1,0,18,0,0,56,8
S00098485,525,45,49,34,4,1,2,17,0,6,300,67
S00098486,59,15,16,2,1,0,0,0,0,0,24,1
S00098487,67,13,19,4,0,0,0,3,0,0,26,2
S00098488,137,26,15,9,0,1,0,8,0,1,63,14
S00098489,114,28,17,0,0,1,0,5,0,0,56,7
S00098490,132,32,35,10,0,3,0,6,0,0,42,4
S00098491,113,36,18,4,0,2,0,3,0,1,45,4
S00098492,89,2,17,1,2,24,0,29,0,0,12,2
S00098493,93,33,12,8,0,0,1,0,0,0,26,13
S00098494,124,34,13,15,2,2,0,8,0,1,34,15
S00098495,150,52,23,6,0,4,0,11,0,0,45,9
S00098496,99,38,20,9,0,0,0,5,5,3,15,4
S00098497,132,51,12,6,2,1,0,9,0,0,41,10
S00098498,56,18,9,3,1,4,0,0,0,0,16,5
S00098499,125,41,31,6,1,1,0,6,0,0,37,2
S00098500,155,61,30,6,1,3,1,5,0,2,39,7
S00098501,148,57,25,8,0,0,0,5,0,0,37,16
S00098502,117,51,9,9,0,5,1,14,0,0,23,5
S00098503,80,20,6,7,0,0,0,3,0,0,38,6
S00098504,146,37,39,11,0,0,0,2,0,0,43,14
S00098505,380,75,60,41,4,5,1,14,0,1,157,22
S00098506,158,60,26,10,0,0,0,2,0,0,56,4
S00098507,103,22,17,8,0,0,0,0,0,0,51,5
S00098508,144,37,17,7,0,0,0,19,0,0,56,8
S00098509,134,48,10,0,0,1,0,14,0,0,51,10
S00098510,63,9,17,7,0,0,1,2,0,0,25,2
S00098511,74,6,12,5,0,0,0,5,0,1,41,4
S00098512,91,27,20,6,0,0,0,0,0,0,30,8
S00098513,56,4,11,7,5,0,0,3,0,1,21,4
S00098514,82,12,14,5,4,3,0,7,0,0,34,3
S00098515,68,10,12,4,0,0,0,0,0,1,39,2
S00098516,60,17,8,3,2,1,0,3,0,0,23,3
S00098517,60,16,12,5,0,0,0,12,0,0,13,2
S00098518,66,7,17,4,0,1,0,1,0,1,32,3
S00098519,86,32,19,4,0,0,0,1,0,0,23,7
S00098520,105,43,12,2,0,0,0,0,0,0,48,0
S00098521,91,23,18,9,0,0,0,2,0,1,31,7
S00098522,121,14,24,4,0,7,0,4,0,1,62,5
S00098523,139,21,23,18,0,0,0,6,0,0,65,6
S00098524,133,17,19,10,6,1,0,1,0,0,74,5
S00098525,108,20,22,2,1,0,0,0,0,0,56,7
S00098526,136,31,29,5,0,0,0,7,0,0,59,5
S00098527,72,21,6,7,0,2,0,0,0,0,30,6
S00098528,51,4,6,1,0,0,0,4,0,0,30,6
S00098529,60,7,4,4,3,2,0,0,0,0,32,8
S00098530,92,8,12,7,0,0,1,6,0,0,56,2
S00098531,77,12,12,6,0,0,0,0,0,0,39,8
S00098532,168,28,25,11,0,0,0,9,2,1,70,22
S00098533,116,29,13,12,0,3,0,2,0,0,49,8
S00098534,120,21,13,11,3,1,0,2,1,0,55,13
S00098535,86,22,10,7,0,0,0,0,0,0,35,12
S00098536,100,36,7,8,0,0,0,0,0,0,39,10
S00098537,116,21,11,6,0,1,0,6,0,0,64,7
S00098538,125,28,14,7,2,1,0,0,0,0,66,7
S00098539,132,34,17,13,0,0,0,8,0,1,52,7
S00098540,115,45,15,6,0,0,0,5,0,1,40,3
S00098541,100,17,12,7,2,0,0,2,0,0,56,4
S00098542,67,16,8,10,0,0,0,0,0,0,29,4
S00098543,117,12,17,13,0,2,0,2,0,1,63,7
S00098544,56,38,10,2,0,0,0,0,0,0,6,0
S00098545,72,15,21,5,0,0,0,0,0,0,26,5
S00098546,113,30,22,5,0,3,2,0,0,0,46,5
S00098547,149,65,35,9,1,5,0,0,0,0,29,5
S00098548,130,58,26,6,0,0,0,0,1,0,38,1
S00098549,227,47,57,8,0,0,0,2,0,0,98,15
S00098550,52,19,14,1,0,0,0,0,0,0,17,1
S00098551,105,43,24,2,0,0,0,1,0,1,28,6
S00098552,187,51,51,7,0,0,0,0,0,0,64,14
S00098553,141,34,50,6,0,0,0,0,0,0,48,3
S00098554,119,39,31,3,0,0,0,0,0,0,43,3
S00098555,86,20,28,2,0,0,1,0,0,0,31,4
S00098556,136,21,50,5,1,0,0,0,0,2,44,13
S00098557,63,16,23,5,0,0,0,0,2,0,13,4
S00098558,92,23,26,0,1,0,0,0,0,0,39,3
S00098559,104,29,33,7,0,0,0,0,0,1,30,4
S00098560,141,26,33,4,1,0,0,9,0,0,61,7
S00098561,136,38,39,0,0,0,0,0,0,0,43,16
S00098562,94,45,22,1,0,0,0,0,0,0,22,4
S00098563,95,61,8,2,0,2,0,0,0,0,13,9
S00098564,111,63,14,3,0,0,0,0,0,0,28,3
S00098565,118,38,29,10,0,2,0,3,0,0,31,5
S00098566,69,21,19,1,0,0,0,1,0,1,20,6
S00098567,123,46,25,7,1,2,0,9,1,0,29,3
S00098568,126,60,17,6,6,0,1,4,0,0,26,6
S00098569,90,40,15,3,0,0,0,9,0,0,20,3
S00098570,95,40,21,1,0,0,0,1,2,0,25,5
S00098571,122,54,22,3,0,0,0,7,0,0,32,4
S00098572,113,40,36,6,0,0,0,10,0,1,18,2
S00098573,95,28,24,0,0,0,1,5,0,0,34,3
S00098574,110,23,19,1,0,1,0,2,0,1,54,9
S00098575,89,32,18,8,0,0,0,0,0,0,26,5
S00098576,82,35,23,5,0,0,0,0,0,0,16,3
S00098577,107,37,20,8,0,0,0,0,0,0,39,3
S00098578,80,22,14,3,1,0,0,0,0,0,29,11
S00098579,123,19,23,7,0,0,0,0,0,0,61,13
S00098580,159,29,22,0,0,0,0,1,0,0,56,51
S00098581,60,8,12,1,0,0,0,4,0,0,30,5
S00098582,92,10,9,8,0,1,0,0,0,0,51,13
S00098583,109,19,31,5,0,0,0,0,0,0,45,9
S00098584,100,22,23,1,0,1,0,8,0,0,34,11
S00098585,90,19,27,6,0,0,0,0,0,2,36,0
S00098586,66,9,28,1,0,0,0,3,0,0,24,1
S00098587,122,21,22,8,1,0,0,5,0,0,56,9
S00098588,75,23,17,4,1,0,0,0,0,1,27,2
S00098589,76,23,14,5,0,0,0,0,0,0,30,4
S00098590,96,39,15,7,0,3,0,0,2,0,24,6
S00098591,73,30,17,1,0,0,0,1,0,0,20,4
S00098592,116,36,26,7,1,0,0,0,0,0,44,2
S00098593,117,26,24,7,0,2,0,1,0,0,47,10
S00098594,103,18,11,4,0,1,0,5,0,0,55,9
S00098595,50,9,11,1,0,0,0,0,0,0,28,1
S00098596,117,15,19,13,0,3,1,10,0,0,52,4
S00098597,65,5,9,4,0,1,2,2,0,0,36,6
S00098598,64,15,9,6,0,1,0,0,0,0,26,7
S00098599,115,8,20,2,1,0,0,18,0,0,63,3
S00098600,102,7,7,13,0,2,0,5,0,0,59,9
S00098601,95,12,22,8,1,1,0,0,0,0,45,6
S00098602,117,12,17,17,2,1,0,5,0,1,58,4
S00098603,146,23,34,4,0,0,0,8,0,1,71,5
S00098604,120,15,22,2,0,2,0,10,2,2,50,15
S00098605,198,51,35,9,1,0,0,2,0,0,91,9
S00098606,102,23,20,2,0,0,0,0,0,0,57,0
S00098607,95,15,12,8,0,0,0,0,0,0,54,6
S00098608,178,47,33,8,0,0,0,0,0,0,78,12
S00098609,159,22,32,4,0,0,0,0,0,0,94,7
S00098610,83,7,25,10,0,0,0,0,0,0,38,3
S00098611,106,15,27,3,0,0,0,0,0,0,60,1
S00098612,105,15,24,5,0,0,1,0,0,0,56,4
S00098613,81,25,15,5,0,0,0,0,0,2,29,5
S00098614,58,17,5,1,0,0,0,0,0,0,32,3
S00098615,205,20,43,3,0,0,0,5,0,0,123,11
S00098616,145,36,17,7,0,0,0,0,0,0,75,10
S00098617,76,18,15,4,0,0,0,0,0,0,33,6
S00098618,69,22,12,8,0,0,0,0,0,0,26,1
S00098619,78,10,19,6,0,0,0,0,0,0,39,4
S00098620,135,34,21,7,0,0,0,0,0,0,65,8
S00098621,114,33,22,2,1,0,0,5,0,0,42,9
S00098622,52,12,10,6,0,0,0,0,0,0,22,2
S00098623,82,17,23,4,2,0,0,0,0,0,30,6
S00098624,98,25,23,2,0,0,0,0,0,0,41,7
S00098625,64,10,24,4,1,0,0,0,0,0,21,4
S00098626,121,40,34,0,0,5,0,0,0,1,38,3
S00098627,133,30,45,1,0,0,0,1,0,0,48,8
S00098628,106,17,40,5,0,0,0,0,0,0,34,10
S00098629,50,21,15,2,0,0,0,0,0,0,10,2
S00098630,76,32,25,4,0,0,0,0,0,0,12,3
S00098631,96,13,20,0,1,0,0,0,0,0,60,2
S00098632,122,20,25,6,0,0,0,0,0,1,62,8
S00098633,141,20,43,8,0,0,0,7,0,0,53,10
S00098634,150,29,46,5,0,0,0,0,0,1,64,5
S00098635,158,40,74,0,0,0,0,0,0,0,31,13
S00098636,137,40,34,2,0,0,0,0,0,0,47,14
S00098637,52,17,12,2,0,0,0,3,0,0,16,2
S00098638,123,24,32,5,0,0,0,2,0,0,52,8
S00098639,124,15,37,5,0,0,0,0,0,0,56,11
S00098640,162,28,40,8,0,0,0,0,0,0,75,11
S00098641,139,46,36,3,0,0,0,2,0,0,45,7
S00098642,138,34,28,2,0,0,0,3,0,0,66,5
S00098643,67,21,16,9,0,0,0,0,0,0,15,6
S00098644,111,16,26,2,0,0,0,5,0,0,50,12
S00098645,91,12,23,4,0,0,0,0,0,0,48,4
S00098646,110,34,20,1,0,0,0,0,0,0,49,6
S00098647,86,16,17,2,0,0,0,0,0,0,44,7
S00098648,76,29,15,1,0,0,0,0,0,1,24,6
S00098649,83,42,14,4,0,0,0,0,0,0,23,0
S00098650,166,79,29,5,0,4,0,10,0,0,33,6
S00098651,136,71,22,3,0,0,0,0,0,0,34,6
S00098652,114,47,26,2,0,0,0,0,0,0,31,8
S00098653,64,36,9,0,0,0,0,0,0,0,14,5
S00098654,143,59,24,3,0,2,0,11,0,0,37,7
S00098655,81,31,20,8,0,0,0,0,2,0,12,8
S00098656,157,43,34,17,0,0,0,0,0,0,51,12
S00098657,95,25,12,4,0,0,0,4,0,0,45,5
S00098658,91,24,12,6,0,9,0,10,0,1,26,3
S00098659,55,15,16,1,0,0,0,3,0,1,13,6
S00098660,72,21,16,3,0,0,0,0,0,0,27,5
S00098661,143,35,19,17,0,3,0,3,0,0,58,8
S00098662,130,34,25,6,2,3,0,6,0,0,50,4
S00098663,122,14,27,7,3,2,0,0,0,0,60,9
S00098664,66,17,17,6,0,0,0,0,0,0,24,2
S00098665,87,16,14,0,0,3,0,0,0,0,46,8
S00098666,74,13,22,1,0,1,0,0,0,2,32,3
S00098667,147,25,25,14,1,4,0,17,0,0,57,4
S00098668,128,41,43,2,0,2,0,2,0,0,33,5
S00098669,96,23,24,6,1,0,0,0,0,0,36,6
S00098670,88,20,21,7,0,0,0,0,0,0,38,2
S00098671,85,17,18,6,2,1,0,1,0,2,35,3
S00098672,110,13,14,11,1,0,0,2,0,1,65,3
S00098673,100,10,19,2,3,0,0,11,0,1,49,5
S00098674,79,17,13,9,0,0,0,0,0,0,34,6
S00098675,87,16,21,5,0,2,0,1,0,0,37,5
S00098676,56,13,17,3,0,0,0,0,0,2,18,3
S00098677,143,20,22,5,0,0,0,2,0,0,90,4
S00098678,148,33,41,16,0,0,0,5,0,2,42,9
S00098679,91,21,25,4,0,0,0,0,0,0,32,9
S00098680,103,27,31,4,0,0,0,0,0,2,34,5
S00098681,103,25,30,5,0,0,0,0,0,1,37,5
S00098682,294,56,43,33,4,23,1,27,3,1,71,32
S00098683,103,22,27,3,1,0,0,5,0,3,35,7
S00098684,119,35,35,2,1,0,0,3,0,0,36,7
S00098685,129,35,49,0,0,0,0,1,0,0,36,8
S00098686,101,30,32,0,0,0,0,1,0,0,29,9
S00098687,61,13,22,0,0,0,0,0,0,0,25,1
S00098688,90,13,27,4,0,2,0,9,0,0,28,7
S00098689,62,13,19,2,0,1,0,0,0,0,18,9
S00098690,92,20,20,3,0,2,0,6,0,0,27,14
S00098691,105,21,26,6,0,0,0,2,0,0,48,2
S00098692,55,11,16,4,1,0,0,0,0,0,18,5
S00098693,140,30,34,6,0,0,0,0,0,1,59,10
S00098694,111,31,24,3,0,0,0,0,0,0,45,8
S00098695,141,21,26,19,0,1,0,5,0,1,64,4
S00098696,150,45,43,1,0,0,0,0,0,0,56,5
S00098697,152,20,27,2,1,0,0,0,0,0,87,15
S00098698,72,14,22,5,0,0,0,5,0,0,22,4
S00098699,97,44,20,6,0,0,0,0,0,0,24,3
S00098700,129,19,32,1,0,0,0,1,0,0,67,9
S00098701,161,45,45,7,0,0,0,0,0,0,54,10
S00098702,126,42,24,3,1,0,0,0,0,1,52,3
S00098703,103,21,25,5,0,0,0,0,0,0,45,7
S00098704,93,17,22,3,0,0,0,0,0,0,30,21
S00098705,80,13,24,2,0,2,0,0,0,0,36,3
S00098706,116,40,24,3,0,0,0,2,0,0,34,13
S00098707,60,18,15,1,0,0,0,0,0,0,21,5
S00098708,184,30,31,5,0,0,0,3,0,0,96,19
S00098709,108,21,30,2,0,0,0,0,0,0,38,17
S00098710,65,5,31,3,0,0,0,0,0,1,17,8
S00098711,113,39,22,3,0,0,0,1,0,0,34,14
S00098712,105,14,38,1,0,0,0,0,0,1,47,4
S00098713,153,30,22,5,0,0,0,0,0,0,83,13
S00098714,190,25,45,8,0,0,0,0,0,0,102,10
S00098715,169,21,36,5,0,0,0,7,0,0,90,10
S00098716,98,23,30,0,0,0,0,3,0,0,36,6
S00098717,63,5,14,1,0,0,0,0,0,0,30,13
S00098718,137,40,17,12,0,0,0,0,0,0,55,13
S00098719,137,26,45,7,1,0,0,0,0,0,49,9
S00098720,67,17,15,1,0,0,0,0,0,1,31,2
S00098721,77,26,21,4,0,0,0,0,0,0,17,9
S00098722,141,30,37,1,0,0,0,0,1,3,62,7
S00098723,50,10,22,0,0,0,0,0,0,0,16,2
S00098724,92,17,44,5,0,0,0,0,0,1,25,0
S00098725,108,22,22,7,0,0,0,0,0,0,48,9
S00098726,123,24,30,4,0,0,0,6,0,0,48,11
S00098727,53,14,15,8,0,1,0,0,0,0,15,0
S00098728,143,22,23,5,0,0,0,9,0,3,72,9
S00098729,145,20,51,6,2,0,0,0,0,0,57,9
