house..sa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
S00109573,43,3,26,10,3,1,0,0
S00109574,40,1,11,18,6,2,1,1
S00109575,32,1,5,1,6,13,2,4
S00109576,72,3,44,15,2,6,0,2
S00109577,59,6,15,23,10,2,0,3
S00109578,66,3,38,15,3,2,0,5
S00109579,51,3,21,18,4,5,0,0
S00109580,52,4,18,16,7,3,1,3
S00109581,40,1,18,11,6,4,0,0
S00109582,75,3,31,26,12,1,0,2
S00109583,52,4,24,10,8,2,0,4
S00109584,76,13,17,24,11,4,3,4
S00109585,64,5,18,27,8,2,2,2
S00109586,46,2,22,15,4,3,0,0
S00109587,53,8,5,23,7,5,0,5
S00109588,77,11,15,14,14,10,2,11
S00109589,74,12,18,29,3,7,1,4
S00109590,57,3,9,22,16,2,1,4
S00109591,67,0,7,18,37,4,0,1
S00109592,28,1,1,16,6,3,0,1
S00109593,46,5,6,19,12,1,0,3
S00109594,63,10,15,12,9,9,1,7
S00109595,46,14,16,12,2,0,0,2
S00109596,49,10,4,15,13,2,2,3
S00109597,50,8,18,8,7,6,0,3
S00109598,58,5,10,18,13,3,0,9
S00109599,65,15,13,14,14,0,0,9
S00109600,32,0,8,6,2,12,0,4
S00109601,51,3,13,11,9,9,0,6
S00109602,52,12,11,13,10,2,0,4
S00109603,57,1,11,15,9,12,0,9
S00109604,33,6,7,11,4,0,0,5
S00109605,40,7,19,7,0,3,0,4
S00109606,45,3,7,16,15,1,0,3
S00109607,54,7,13,19,4,6,1,4
S00109608,40,1,22,8,4,3,1,1
S00109609,40,0,11,5,2,15,0,7
S00109610,45,6,24,10,1,3,0,1
S00109611,58,6,32,7,3,7,0,3
S00109612,61,9,4,22,18,3,1,4
S00109613,60,6,16,11,10,6,3,8
S00109614,55,3,3,30,11,4,2,2
S00109615,51,7,4,26,10,0,0,4
S00109616,20,0,1,15,2,1,0,1
S00109617,71,4,6,47,7,2,0,5
S00109618,51,4,10,25,6,3,0,3
S00109619,51,2,6,32,8,3,0,0
S00109620,53,6,8,21,11,0,1,6
S00109621,43,3,0,18,16,3,2,1
S00109622,48,5,2,26,11,1,0,3
S00109623,31,6,1,17,4,1,0,2
S00109624,45,5,7,20,11,0,1,1
S00109625,65,15,12,19,10,5,1,3
S00109626,72,2,5,31,26,6,0,2
S00109627,49,11,4,20,8,1,0,5
S00109628,43,13,2,19,8,0,1,0
S00109629,51,9,7,19,12,2,1,1
S00109630,60,13,2,24,14,1,2,4
S00109631,42,10,1,15,13,0,0,3
S00109632,41,6,3,20,7,4,0,1
S00109633,73,10,12,37,13,0,0,1
S00109634,51,7,6,29,6,0,0,3
S00109635,50,6,5,28,4,4,1,2
S00109636,28,2,2,20,3,0,0,1
S00109637,77,8,6,41,12,3,0,7
S00109638,57,10,20,7,9,7,0,4
S00109639,55,7,20,10,11,5,0,2
S00109640,44,5,14,12,8,2,1,2
S00109641,47,5,21,6,6,6,0,3
S00109642,73,12,27,14,10,4,0,6
S00109643,64,12,35,8,5,2,0,2
S00109644,57,24,11,13,4,2,1,2
S00109645,76,24,25,18,6,1,0,2
S00109646,55,12,8,22,7,3,1,2
S00109647,61,8,7,33,7,2,1,3
S00109648,66,7,13,28,12,3,1,2
S00109649,60,5,2,31,14,2,2,4
S00109650,60,9,9,27,12,0,2,1
S00109651,40,8,1,22,5,0,1,3
S00109652,63,6,11,18,12,11,1,4
S00109653,64,13,7,26,8,5,0,5
S00109654,37,5,3,18,5,4,0,2
S00109655,65,16,8,14,16,8,1,2
S00109656,41,9,5,17,5,1,3,1
S00109657,63,7,13,24,13,5,0,1
S00109658,56,9,6,27,7,3,0,4
S00109659,62,11,8,30,13,0,0,0
S00109660,47,4,4,24,11,0,3,1
S00109661,73,1,12,6,21,20,1,12
S00109662,50,2,11,6,15,10,2,4
S00109663,72,12,18,20,14,5,0,3
S00109664,57,4,6,23,12,5,2,5
S00109665,64,20,18,8,7,5,2,4
S00109666,41,5,10,17,6,2,0,1
S00109667,42,3,8,18,7,3,1,2
S00109668,61,15,10,18,6,7,0,5
S00109669,46,11,7,20,6,0,1,1
S00109670,61,5,8,24,17,4,2,1
S00109671,46,8,3,21,9,2,0,3
S00109672,40,9,6,12,9,3,0,1
S00109673,39,7,5,13,10,2,0,2
S00109674,52,6,3,19,12,6,2,4
S00109675,64,11,13,19,10,8,0,3
S00109676,54,5,14,18,8,4,1,4
S00109677,56,4,23,14,8,3,1,3
S00109678,61,12,5,28,10,2,1,3
S00109679,66,6,10,27,12,3,2,6
S00109680,52,12,15,16,1,5,0,3
S00109681,54,1,23,5,3,15,1,6
S00109682,72,24,9,22,7,7,0,3
S00109683,30,4,4,11,5,3,2,1
S00109684,50,9,17,16,3,2,1,2
S00109685,41,6,6,21,7,1,0,0
S00109686,54,6,2,18,20,4,1,3
S00109687,39,4,2,19,8,1,1,4
S00109688,48,6,8,21,8,0,0,5
S00109689,69,14,7,39,5,1,2,1
S00109690,50,2,5,19,11,6,1,6
S00109691,71,9,23,22,8,6,0,3
S00109692,64,14,4,36,6,1,0,3
S00109693,34,7,1,18,4,1,2,1
S00109694,51,8,7,10,20,4,0,2
S00109695,45,3,3,22,9,6,0,2
S00109696,49,4,18,15,6,4,0,2
S00109697,47,4,7,15,13,5,2,1
S00109698,41,4,8,9,13,5,2,0
S00109699,65,3,8,28,21,3,0,2
S00109700,50,1,4,12,26,4,1,2
S00109701,60,6,2,33,15,0,0,4
S00109702,57,8,10,29,5,4,0,1
S00109703,45,11,2,17,9,2,1,3
S00109704,45,4,5,14,17,1,2,2
S00109705,38,1,16,15,4,1,0,1
S00109706,38,8,11,7,8,1,1,2
S00109707,54,5,15,17,9,5,0,3
S00109708,43,8,13,10,7,4,0,1
S00109709,70,11,8,28,14,5,1,3
S00109710,43,6,5,17,12,0,0,3
S00109711,49,11,6,26,6,0,0,0
S00109712,45,8,10,9,2,11,1,4
S00109713,44,7,5,23,9,0,0,0
S00109714,66,7,18,22,5,9,0,5
S00109715,44,5,9,13,6,8,0,3
S00109716,58,11,19,13,8,6,0,1
S00109717,50,7,10,20,10,1,1,1
S00109718,56,16,5,26,7,0,0,2
S00109719,50,12,6,22,8,2,0,0
S00109720,53,8,5,25,13,2,0,0
S00109721,34,6,7,11,7,1,1,1
S00109722,44,4,22,10,4,2,0,2
S00109723,61,5,3,32,16,3,1,1
S00109724,61,13,16,14,6,6,1,5
S00109725,46,11,3,12,10,6,1,3
S00109726,54,9,6,19,10,3,1,6
S00109727,46,4,12,19,6,3,0,2
S00109728,47,7,7,20,9,1,0,3
S00109729,47,7,9,19,8,3,1,0
S00109730,45,0,2,23,16,3,0,1
S00109731,45,0,4,26,12,3,0,0
S00109732,66,4,11,31,16,1,0,3
S00109733,40,6,10,7,10,7,0,0
S00109734,67,2,5,37,16,4,0,3
S00109735,74,3,24,24,14,3,2,4
S00109736,29,3,3,13,9,0,0,1
S00109737,78,2,6,33,36,0,1,0
S00109738,63,11,7,18,5,8,3,11
S00109739,74,4,13,25,11,13,3,5
S00109740,27,1,3,12,7,2,1,1
S00109741,51,3,3,30,12,0,1,2
S00109742,95,5,10,47,24,5,1,3
S00109743,44,3,6,21,8,0,0,6
S00109744,47,2,4,21,13,3,1,3
S00109745,46,0,8,23,10,2,2,1
S00109746,39,4,5,14,8,1,1,6
S00109747,72,12,14,24,6,11,0,5
S00109748,66,10,16,16,13,7,1,3
S00109749,30,4,2,16,2,2,0,4
S00109750,65,7,7,22,20,7,0,2
S00109751,49,11,7,17,3,6,0,5
S00109752,63,7,7,20,12,9,2,6
S00109753,73,9,28,12,4,13,0,7
S00109754,43,7,3,17,8,3,2,3
S00109755,46,7,11,11,4,4,1,8
S00109756,70,5,6,27,18,4,1,9
S00109757,61,7,2,28,10,2,4,8
S00109758,48,0,6,12,14,9,2,5
S00109759,48,7,7,10,6,10,2,6
S00109760,37,4,4,16,6,0,2,5
S00109761,38,3,16,4,5,6,0,4
S00109762,67,2,8,35,13,2,1,6
S00109763,59,9,10,20,10,3,2,5
S00109764,63,6,3,46,5,2,1,0
S00109765,55,8,5,26,11,3,1,1
S00109766,58,8,4,20,15,7,1,3
S00109767,50,4,13,9,8,14,2,0
S00109768,64,11,14,22,8,7,1,1
S00109769,38,1,3,17,7,3,2,5
S00109770,69,10,4,39,11,1,0,4
S00109771,45,9,11,15,3,3,1,3
S00109772,39,4,5,19,7,2,1,1
S00109773,55,12,9,18,6,7,0,3
S00109774,51,6,9,17,8,11,0,0
S00109775,46,8,28,6,2,1,1,0
S00109776,77,11,23,23,4,8,0,8
S00109777,67,12,20,23,3,5,1,3
S00109778,58,6,7,21,19,2,1,2
S00109779,39,6,3,12,8,3,1,6
S00109780,36,5,6,10,9,3,0,3
S00109781,53,5,13,17,7,9,0,2
S00109782,43,9,13,7,5,6,1,2
S00109783,38,5,7,17,5,3,0,1
S00109784,35,10,10,7,6,2,0,0
S00109785,70,16,8,28,10,4,0,4
S00109786,45,3,23,8,2,4,0,5
S00109787,47,7,7,12,10,5,1,5
S00109788,60,2,8,13,14,13,2,8
S00109789,62,6,12,32,9,2,0,1
S00109790,63,17,5,25,5,5,3,3
S00109791,38,5,5,10,11,3,1,3
S00109792,43,2,11,16,5,6,1,2
S00109793,66,7,15,25,8,2,2,7
S00109794,73,8,14,28,7,9,1,6
S00109795,68,6,10,30,14,5,0,3
S00109796,56,10,17,15,6,6,1,1
S00109797,51,2,5,34,8,1,0,1
S00109798,44,7,9,15,3,5,1,4
S00109799,53,14,7,19,4,5,0,4
S00109800,52,12,6,20,9,2,0,3
S00109801,52,17,9,20,4,1,1,0
S00109802,52,7,7,18,11,4,1,4
S00109803,63,12,13,19,6,11,1,1
S00109804,59,6,21,13,7,9,1,2
S00109805,67,11,21,9,9,11,1,5
S00109806,44,3,12,10,9,8,0,2
S00109807,44,4,23,7,1,6,0,3
S00109808,45,6,12,15,4,7,0,1
S00109809,68,7,30,11,13,4,0,3
S00109810,74,12,15,25,9,11,1,1
S00109811,50,6,12,12,5,14,0,1
S00109812,70,5,7,32,19,1,1,5
S00109813,68,15,6,25,11,4,1,6
S00109814,47,10,5,14,10,0,2,6
S00109815,46,14,19,4,2,1,1,5
S00109816,53,3,7,37,3,1,1,1
S00109817,57,6,6,32,8,1,0,4
S00109818,61,7,5,22,9,9,4,5
S00109819,37,1,6,15,10,2,0,3
S00109820,43,3,9,17,7,5,2,0
S00109821,52,7,6,23,11,3,0,2
S00109822,49,15,3,17,7,4,0,3
S00109823,76,8,16,27,15,5,2,3
S00109824,64,12,8,32,5,5,0,2
S00109825,50,9,7,19,6,5,1,3
S00109826,42,4,6,10,9,8,1,4
S00109827,44,1,20,10,4,6,1,2
S00109828,45,9,7,12,10,0,2,5
S00109829,41,3,23,5,4,2,0,4
S00109830,67,6,12,27,13,6,0,3
S00109831,42,3,13,9,6,4,3,4
S00109832,57,14,10,17,9,2,0,5
S00109833,56,13,26,10,3,1,1,2
S00109834,74,8,18,25,7,9,0,7
S00109835,59,13,13,8,11,8,1,5
S00109836,69,16,12,30,2,5,1,3
S00109837,66,15,21,23,4,3,0,0
S00109838,41,6,16,12,3,3,0,1
S00109839,40,12,11,8,5,0,1,3
S00109840,49,10,7,16,9,6,0,1
S00109841,46,3,12,17,9,4,0,1
S00109842,41,3,12,6,11,6,0,3
S00109843,42,6,9,13,5,4,1,4
S00109844,45,7,8,16,6,2,1,5
S00109845,47,9,16,14,4,2,0,2
S00109846,39,6,17,9,1,4,0,2
S00109847,39,6,11,12,5,4,0,1
S00109848,59,9,16,8,9,15,0,2
S00109849,47,8,13,17,4,2,0,3
S00109850,44,3,7,16,7,4,3,4
S00109851,57,4,10,20,15,3,2,3
S00109852,36,1,5,14,8,3,2,3
S00109853,72,8,12,28,17,2,2,3
S00109854,66,6,12,22,15,8,0,3
S00109855,73,7,7,25,15,6,4,9
S00109856,57,8,4,19,11,8,3,4
S00109857,76,9,11,28,16,5,2,5
S00109858,69,11,7,23,11,7,1,9
S00109859,75,5,8,31,10,12,2,7
S00109860,36,7,3,12,7,3,1,3
S00109861,25,4,3,2,9,5,1,1
S00109862,56,0,18,18,3,11,1,5
S00109863,43,3,15,6,1,14,0,4
S00109864,45,6,8,19,6,2,0,4
S00109865,65,6,6,26,12,6,4,5
S00109866,70,7,20,19,9,8,1,6
S00109867,37,11,10,11,4,0,0,1
S00109868,47,3,9,18,11,2,2,2
S00109869,59,22,10,16,6,1,0,4
S00109870,73,10,13,31,4,4,0,11
S00109871,40,2,9,6,9,11,1,2
S00109872,39,11,3,13,4,3,0,5
S00109873,48,1,12,12,10,11,0,2
S00109874,37,4,4,17,8,4,0,0
S00109875,52,7,10,17,9,3,2,4
S00109876,45,9,5,14,12,3,0,2
S00109877,45,3,11,15,10,5,1,0
S00109878,63,3,9,28,14,5,1,3
S00109879,76,12,13,31,15,1,1,3
S00109880,30,5,3,15,5,2,0,0
S00109881,54,8,12,20,7,2,2,3
S00109882,68,23,17,15,9,1,0,3
S00109883,39,5,4,15,7,4,1,3
S00109884,56,12,12,21,8,0,1,2
S00109885,50,11,5,23,9,1,0,1
S00109886,51,9,14,12,10,3,2,1
S00109887,39,10,4,16,7,0,0,2
S00109888,54,8,10,15,8,8,2,3
S00109889,77,13,26,22,5,6,2,3
S00109890,46,5,8,12,7,7,1,6
S00109891,60,4,15,15,14,6,0,6
S00109892,59,6,11,22,14,1,1,4
S00109893,52,1,12,21,13,3,0,2
S00109894,43,4,15,14,6,3,0,1
S00109895,46,4,19,8,6,3,2,4
S00109896,52,10,6,21,6,5,0,4
S00109897,54,6,10,17,11,8,0,2
S00109898,48,7,1,21,9,4,0,6
S00109899,45,11,5,20,3,2,2,2
S00109900,41,3,4,25,6,0,0,3
S00109901,62,11,3,21,16,9,1,1
S00109902,56,17,5,20,6,2,2,4
S00109903,52,10,6,19,10,3,0,4
S00109904,39,9,7,13,6,0,2,2
S00109905,51,5,9,21,9,2,1,4
S00109906,43,4,11,21,6,0,0,1
S00109907,55,9,13,18,5,4,1,5
S00109908,53,6,7,14,8,9,0,9
S00109909,58,4,19,9,9,13,0,4
S00109910,55,4,29,4,7,7,0,4
S00109911,35,8,4,10,6,3,0,4
S00109912,77,8,30,15,8,10,0,6
S00109913,47,4,20,11,3,7,0,2
S00109914,36,4,19,3,2,5,0,3
S00109915,73,0,16,26,10,13,5,3
S00109916,48,2,15,11,4,5,2,9
S00109917,59,3,33,12,4,4,1,2
S00109918,41,18,11,10,0,0,0,2
S00109919,62,7,25,10,6,10,2,2
S00109920,46,11,16,3,9,6,0,1
S00109921,44,10,6,13,6,7,0,2
S00109922,35,5,11,14,0,2,0,3
S00109923,53,9,13,17,6,4,0,4
S00109924,51,5,28,7,5,4,0,2
S00109925,71,12,21,10,5,16,1,6
S00109926,49,6,15,7,8,9,0,4
S00109927,30,3,9,4,7,3,0,4
S00109928,28,0,7,6,4,7,2,2
S00109929,46,17,19,5,0,0,0,5
S00109930,43,12,19,11,0,0,0,1
S00109931,43,22,8,9,2,1,1,0
S00109932,76,17,13,28,12,1,0,5
S00109933,45,8,1,23,9,1,0,3
S00109934,42,2,2,20,9,3,2,4
S00109935,66,11,17,19,14,5,0,0
S00109936,66,9,8,29,14,3,0,3
S00109937,44,8,17,11,0,2,1,5
S00109938,49,18,11,17,0,1,1,1
S00109939,65,37,3,20,5,0,0,0
S00109940,51,10,8,20,8,0,0,5
S00109941,45,5,17,11,7,1,0,4
S00109942,34,2,6,15,9,1,0,1
S00109943,61,10,8,25,9,4,1,4
S00109944,36,1,4,17,11,0,0,3
S00109945,48,4,6,22,10,3,0,3
S00109946,43,8,1,20,10,0,1,3
S00109947,46,12,19,10,1,0,0,4
S00109948,33,15,7,9,1,0,0,1
S00109949,53,8,15,19,3,4,0,4
S00109950,58,1,29,15,2,5,0,6
S00109951,56,5,13,22,13,2,0,1
S00109952,37,6,9,10,7,0,0,5
S00109953,44,4,17,9,6,6,0,2
S00109954,35,2,17,3,3,4,0,6
S00109955,38,2,17,13,2,0,0,4
S00109956,58,4,25,16,5,7,0,1
S00109957,45,8,24,10,2,0,0,1
S00109958,30,6,7,9,4,2,0,2
S00109959,68,9,28,17,8,2,0,4
S00109960,51,15,23,9,3,0,1,0
S00109961,31,3,14,8,4,1,0,1
S00109962,49,24,7,8,7,0,1,2
S00109963,64,15,8,22,15,1,0,3
S00109964,48,4,21,11,7,4,0,1
S00109965,59,3,19,25,5,4,1,2
S00109966,42,21,12,9,0,0,0,0
S00109967,39,19,6,14,0,0,0,0
S00109968,77,4,16,19,13,21,3,1
S00109969,38,0,5,11,12,7,3,0
S00109970,50,0,8,19,16,3,3,1
S00109971,59,4,5,19,13,10,1,7
S00109972,64,0,8,21,13,12,3,7
S00109973,58,5,2,25,9,6,4,7
S00109974,64,4,11,17,13,7,3,9
S00109975,36,7,2,7,8,9,1,2
S00109976,58,13,4,14,7,9,5,6
S00109977,47,7,12,14,5,6,1,2
S00109978,75,13,17,20,4,12,2,7
S00109979,56,14,11,13,6,4,0,8
S00109980,49,11,12,10,3,10,1,2
S00109981,38,6,18,8,3,2,0,1
S00109982,29,3,10,5,6,5,0,0
S00109983,44,9,12,14,5,2,1,1
S00109984,69,6,23,9,14,12,1,4
S00109985,77,3,43,17,10,3,0,1
S00109986,40,0,15,11,4,5,1,4
S00109987,53,3,32,8,5,2,0,3
S00109988,43,4,20,13,2,1,1,2
S00109989,64,15,32,9,2,1,1,4
S00109990,60,7,6,25,19,2,0,1
S00109991,47,9,7,16,8,4,1,2
S00109992,43,11,4,19,7,0,1,1
S00109993,33,1,4,20,6,0,1,1
S00109994,35,10,2,15,4,2,0,2
S00109995,49,13,19,13,2,1,0,1
S00109996,54,9,1,30,10,2,0,2
S00109997,34,4,12,11,3,1,0,3
S00109998,73,11,30,14,10,8,0,0
S00109999,35,3,17,6,3,4,0,2
S00110000,69,4,33,14,9,8,1,0
S00110001,48,10,14,11,2,9,0,2
S00110002,40,4,14,10,5,5,1,1
S00110003,61,8,21,22,6,1,0,3
S00110004,42,15,9,9,3,5,0,1
S00110005,36,2,6,9,11,6,1,1
S00110006,57,5,20,18,3,5,2,4
S00110007,54,9,8,21,9,1,0,6
S00110008,42,4,12,17,7,0,0,2
S00110009,38,8,13,11,6,0,0,0
S00110010,73,8,36,4,11,8,0,6
S00110011,74,4,34,10,13,6,1,6
S00110012,35,8,17,4,1,1,0,4
S00110013,38,7,21,5,0,3,0,2
S00110014,49,8,22,7,2,6,0,4
S00110015,72,8,8,34,14,3,3,2
S00110016,73,11,30,22,4,1,0,5
S00110017,62,6,3,28,12,7,0,6
S00110018,49,6,11,20,6,3,1,2
S00110019,41,9,5,18,8,0,0,1
S00110020,55,3,7,18,13,11,1,2
S00110021,33,9,2,15,2,1,1,3
S00110022,43,12,7,14,3,3,0,4
S00110023,50,10,3,20,12,1,0,4
S00110024,51,9,6,18,10,5,0,3
S00110025,45,10,7,22,3,0,1,2
S00110026,51,17,18,9,0,4,0,3
S00110027,47,8,17,13,6,2,0,1
S00110028,27,5,3,12,4,0,0,3
S00110029,59,11,8,22,9,4,1,4
S00110030,44,6,15,3,6,9,1,4
S00110031,39,18,9,7,1,2,0,2
S00110032,55,16,5,19,11,2,0,2
S00110033,62,9,21,11,7,9,0,5
S00110034,32,2,8,5,5,3,2,7
S00110035,24,2,3,4,6,7,0,2
S00110036,46,3,19,8,9,5,2,0
S00110037,50,15,6,18,7,2,0,2
S00110038,39,4,7,5,10,6,2,5
S00110039,52,8,24,8,8,3,0,1
S00110040,48,0,17,4,8,16,1,2
S00110041,44,0,10,6,7,14,3,4
S00110042,57,5,22,15,4,5,2,4
S00110043,56,5,23,4,7,11,0,6
S00110044,53,17,7,24,2,0,0,3
S00110045,41,5,5,22,5,1,0,3
S00110046,54,4,15,23,6,3,0,3
S00110047,45,33,4,7,1,0,0,0
S00110048,42,9,1,17,12,2,0,1
S00110049,52,9,3,24,14,0,0,2
S00110050,61,8,5,38,7,0,0,3
S00110051,74,23,3,34,11,1,0,2
S00110052,69,11,16,32,6,2,1,1
S00110053,47,7,24,9,5,0,0,2
S00110054,38,6,15,11,2,2,0,2
S00110055,55,14,19,14,4,3,0,1
S00110056,42,10,9,12,2,4,1,4
S00110057,65,17,18,14,5,5,1,5
S00110058,55,9,29,9,3,1,3,1
S00110059,76,6,23,18,8,10,3,8
S00110060,75,14,16,17,9,9,1,9
S00110061,77,11,19,22,12,4,1,8
S00110062,61,16,11,14,10,6,1,3
S00110063,52,9,10,11,10,3,5,4
S00110064,53,13,2,27,10,1,0,0
S00110065,44,11,1,25,5,0,0,2
S00110066,44,7,3,21,6,1,1,5
S00110067,51,3,16,14,14,1,1,2
S00110068,54,2,21,13,7,7,0,4
S00110069,81,4,56,12,3,3,0,3
S00110070,56,5,24,12,6,7,1,1
S00110071,77,5,34,18,10,5,0,5
S00110072,55,2,29,14,4,1,1,4
S00110073,73,5,22,25,12,7,0,2
S00110074,61,10,8,26,10,3,3,1
S00110075,73,16,27,17,10,0,0,3
S00110076,53,11,21,10,1,6,0,4
S00110077,55,10,11,23,8,0,0,3
S00110078,42,1,27,9,3,1,0,1
S00110079,37,5,21,5,6,0,0,0
S00110080,38,1,15,8,7,6,1,0
S00110081,31,4,7,8,2,8,0,2
S00110082,56,7,13,16,12,4,0,4
S00110083,51,1,7,8,11,16,3,5
S00110084,24,4,1,11,2,4,1,1
S00110085,44,16,3,12,8,5,0,0
S00110086,50,9,9,10,10,8,2,2
S00110087,32,5,4,13,4,2,2,2
S00110088,45,7,11,9,3,8,2,5
S00110089,46,6,10,9,7,4,3,7
S00110090,46,3,9,14,7,4,0,9
S00110091,54,5,14,11,5,7,7,5
S00110092,45,2,5,17,12,5,1,3
S00110093,38,9,4,14,7,1,0,3
S00110094,40,5,5,19,6,2,0,3
S00110095,51,4,14,16,5,6,0,6
S00110096,41,8,9,12,6,4,1,1
S00110097,39,3,9,17,4,3,1,2
S00110098,42,3,21,9,4,2,0,3
S00110099,48,9,14,15,8,0,0,2
S00110100,35,5,11,11,3,4,0,1
S00110101,47,12,11,11,4,3,1,5
S00110102,40,7,6,18,0,4,0,5
S00110103,60,12,23,10,7,3,1,4
S00110104,74,6,42,16,3,5,0,2
S00110105,23,7,1,10,2,1,1,1
S00110106,62,9,15,21,6,4,1,6
S00110107,72,4,33,17,6,6,1,5
S00110108,36,6,4,21,2,1,0,2
S00110109,70,15,15,20,3,5,0,12
S00110110,69,13,8,23,14,8,1,2
S00110111,59,9,13,16,12,5,0,4
S00110112,77,10,32,17,5,6,0,7
S00110113,77,15,5,35,13,1,1,7
S00110114,60,6,9,23,14,3,2,3
S00110115,63,12,5,39,7,0,0,0
S00110116,59,7,6,29,12,0,3,2
S00110117,63,3,3,33,20,2,2,0
S00110118,67,4,22,19,16,4,0,2
S00110119,58,6,22,22,5,3,0,0
S00110120,43,5,12,22,3,1,0,0
S00110121,65,5,15,24,15,4,0,2
S00110122,41,2,12,20,5,0,1,1
S00110123,54,10,6,30,4,1,0,3
S00110124,64,5,3,32,15,5,1,3
S00110125,40,4,4,22,8,1,0,1
S00110126,60,8,3,27,7,7,2,6
S00110127,41,11,6,12,7,2,1,2
S00110128,41,2,12,11,7,6,0,3
S00110129,75,9,9,26,20,4,2,5
S00110130,72,11,5,18,23,10,2,3
S00110131,42,5,5,12,7,4,4,5
S00110132,43,1,9,10,16,7,0,0
S00110133,71,8,4,26,24,5,0,4
S00110134,49,12,10,13,7,4,1,2
S00110135,44,1,9,9,12,10,1,2
S00110136,45,6,15,3,8,11,1,1
S00110137,44,4,10,12,6,7,1,4
S00110138,55,5,12,8,3,17,1,9
S00110139,44,8,6,10,6,4,0,10
S00110140,48,5,13,10,10,6,1,3
S00110141,65,13,18,10,11,5,2,6
S00110142,49,2,16,7,8,12,1,3
S00110143,29,1,2,5,8,8,2,3
S00110144,52,3,9,13,10,12,1,4
S00110145,73,8,14,12,13,17,2,7
S00110146,53,2,20,11,9,7,1,3
S00110147,63,10,12,16,14,5,0,6
S00110148,52,0,10,9,7,18,2,6
S00110149,76,17,14,18,8,14,1,4
S00110150,66,8,15,19,11,7,2,4
S00110151,53,2,15,15,12,5,1,3
S00110152,47,7,4,14,6,9,2,5
S00110153,43,7,13,11,2,5,1,4
S00110154,58,7,16,12,4,13,2,4
S00110155,48,4,13,12,8,9,0,2
S00110156,46,5,11,13,10,6,0,1
S00110157,38,8,2,14,7,2,0,5
S00110158,51,2,10,15,16,3,2,3
S00110159,74,10,14,19,19,1,0,11
S00110160,54,12,3,21,6,4,2,6
S00110161,49,7,2,21,9,6,0,4
S00110162,43,8,3,23,8,0,0,1
S00110163,47,11,3,22,6,1,0,4
S00110164,55,7,2,26,12,3,1,4
S00110165,52,6,4,27,11,3,1,0
S00110166,46,8,5,22,9,1,1,0
S00110167,70,6,6,45,8,4,0,1
S00110168,66,9,5,35,14,3,0,0
S00110169,57,7,6,24,15,3,0,2
S00110170,45,3,1,27,11,1,0,2
S00110171,42,5,4,20,8,1,1,3
S00110172,44,2,4,22,11,3,0,2
S00110173,61,3,9,24,17,3,1,4
S00110174,43,2,7,20,8,2,0,4
S00110175,55,5,4,29,11,2,0,4
S00110176,49,7,1,27,11,3,0,0
S00110177,45,6,1,21,11,3,1,2
S00110178,48,4,4,22,13,0,2,3
S00110179,44,7,8,19,9,1,0,0
S00110180,40,8,0,17,11,3,1,0
S00110181,51,4,9,27,6,2,1,2
S00110182,40,3,2,26,5,2,0,2
S00110183,43,4,4,17,12,4,1,1
S00110184,54,2,7,24,14,2,2,3
S00110185,73,8,9,31,16,6,1,2
S00110186,41,1,4,23,11,1,0,1
S00110187,43,3,4,23,4,4,1,4
S00110188,49,6,12,18,9,2,0,2
S00110189,47,1,5,28,10,2,0,1
S00110190,77,10,15,23,6,14,1,8
S00110191,41,3,14,6,6,10,0,2
S00110192,37,6,7,12,8,1,1,2
S00110193,64,13,18,13,6,7,1,6
S00110194,51,7,13,16,6,7,1,1
S00110195,46,14,6,16,4,1,0,5
S00110196,38,2,11,5,8,10,0,2
S00110197,59,21,7,13,9,5,0,4
S00110198,52,8,13,14,6,9,1,1
S00110199,35,3,13,11,5,2,0,1
S00110200,47,23,11,8,2,1,1,1
S00110201,48,9,7,21,4,3,1,3
S00110202,55,5,8,20,12,7,1,2
S00110203,48,9,3,14,13,5,0,4
S00110204,61,6,13,23,12,3,1,3
S00110205,68,5,13,26,11,8,1,4
S00110206,63,6,13,21,11,5,3,4
S00110207,59,9,8,25,9,4,0,4
S00110208,73,8,5,41,11,3,1,4
S00110209,72,18,4,30,15,3,0,2
S00110210,45,3,1,30,9,1,0,1
S00110211,49,2,7,27,9,1,0,3
S00110212,44,9,4,15,9,3,2,2
S00110213,41,3,7,16,7,5,0,3
S00110214,58,1,6,27,13,6,0,5
S00110215,38,3,12,12,6,3,1,1
S00110216,59,4,5,20,21,4,2,3
S00110217,47,5,9,24,4,3,0,2
S00110218,42,14,8,11,5,2,1,1
S00110219,41,6,8,14,8,1,1,3
S00110220,70,14,8,29,9,4,1,5
S00110221,59,8,11,27,11,1,0,1
S00110222,68,4,18,20,12,11,1,2
S00110223,59,10,8,19,14,6,0,2
S00110224,44,3,14,3,7,13,0,4
S00110225,55,8,12,20,8,4,0,3
S00110226,55,9,11,20,6,3,1,5
S00110227,47,10,7,15,7,3,3,2
S00110228,40,6,5,16,6,1,2,4
S00110229,47,9,7,14,6,9,0,2
S00110230,61,12,11,14,14,3,1,6
S00110231,49,10,5,17,8,6,0,3
S00110232,63,13,8,24,15,1,0,2
S00110233,42,12,3,19,3,3,1,1
S00110234,46,13,9,8,10,2,2,2
